iId,uId,rating,mpip
1655,186,3,4
1630,79,4,4
319,200,4,3
648,868,3,2
705,364,3,4
1607,504,4,3
417,352,4,4
1669,501,4,4
967,366,4,3
1668,839,3,3
249,902,3,3
37,243,4,4
1089,584,4,3
170,229,3,3
1427,421,4,4
1539,163,3,4
586,491,4,4
467,13,5,4
687,38,4,4
703,151,4,4
164,634,3,3
955,616,4,3
47,90,4,4
152,880,3,3
608,409,4,4
423,450,5,4
873,31,4,4
805,459,3,4
826,557,4,4
1000,335,4,4
631,407,3,4
636,234,3,4
510,610,4,3
1681,490,3,3
1573,134,4,4
1315,154,4,4
102,554,4,3
1347,75,3,4
555,273,4,4
558,261,4,3
174,649,4,3
401,381,4,4
1433,245,3,4
680,698,3,3
582,566,5,3
807,199,3,3
1444,709,4,3
539,906,4,3
336,516,4,3
1477,889,3,3
662,682,3,3
1645,183,3,4
1274,95,3,4
1034,884,4,3
1017,534,4,3
1386,680,4,3
1369,604,3,3
552,112,4,4
1267,31,4,4
1084,332,4,3
1573,418,3,3
1079,416,4,4
1095,606,4,3
35,400,4,4
1388,20,3,4
1421,374,3,4
661,478,3,4
1136,606,4,3
1440,880,3,3
1459,624,4,3
1639,731,3,3
693,689,4,3
195,369,4,3
1465,856,3,3
597,223,4,4
931,223,3,4
146,739,4,3
826,239,4,3
987,537,3,2
106,508,4,4
1342,201,3,4
1388,227,3,4
1579,453,3,4
40,443,3,4
1462,234,3,4
1495,267,4,4
708,940,3,3
1131,228,3,4
846,174,5,4
1658,5,3,3
800,83,3,4
984,167,3,4
337,824,3,3
530,852,3,3
201,658,3,3
1644,565,5,3
1620,153,3,3
1467,271,4,4
1421,63,3,4
1147,452,3,4
1028,562,4,3
698,224,3,3
1141,906,4,3
1639,807,4,3
744,736,3,3
90,873,3,3
906,700,4,3
986,119,3,4
344,794,4,3
333,111,4,4
599,510,3,3
394,256,4,4
676,254,3,4
1496,659,4,3
424,923,4,3
1340,799,4,3
1527,214,4,4
984,276,3,4
948,501,4,4
865,816,4,3
247,29,4,4
390,832,3,3
350,158,4,4
627,892,4,3
802,829,4,3
199,919,3,3
255,879,4,3
258,348,4,4
1136,612,3,3
493,545,4,3
1462,389,4,4
616,92,3,4
1602,138,4,3
474,862,5,3
501,197,3,4
1457,703,4,3
11,593,4,3
1317,261,4,3
939,485,3,4
216,302,2,3
1527,603,4,3
1195,811,4,3
811,53,4,4
907,870,3,3
218,135,3,4
69,445,2,3
220,249,4,3
792,598,4,3
1165,847,3,3
402,763,4,3
1133,116,3,4
70,369,4,3
631,240,4,4
1218,541,4,4
1033,470,4,4
1009,156,4,4
64,322,5,3
1388,200,4,3
581,452,3,4
1184,647,4,3
645,359,4,4
924,206,2,3
1252,299,3,4
567,741,3,3
1165,623,4,3
1341,778,3,3
1249,874,4,3
827,648,3,3
163,677,4,3
1137,53,4,4
643,714,4,3
867,590,4,3
332,92,3,4
593,754,3,3
1613,115,4,4
1083,60,4,4
535,201,3,4
1289,871,3,3
1090,358,4,4
383,125,2,4
1560,609,2,3
749,13,3,4
838,802,3,3
813,15,3,3
1298,484,4,4
859,100,3,4
411,933,2,2
1673,741,3,3
1066,318,4,4
818,495,4,4
1100,822,3,3
1305,32,3,4
319,861,5,3
548,180,4,4
1157,602,4,3
282,4,4,4
524,855,3,3
1148,142,4,4
1171,863,3,3
128,562,4,3
1679,575,3,3
778,907,5,3
1380,643,4,3
992,905,3,3
1188,617,3,3
106,331,4,4
991,264,4,3
1243,830,4,3
250,487,4,4
850,863,3,3
1166,294,3,4
864,888,4,3
450,289,3,3
1361,280,4,4
741,830,4,3
97,352,4,4
394,640,4,3
755,237,4,3
282,231,4,4
699,802,3,3
1110,725,4,3
878,681,3,3
787,122,4,4
1435,502,3,4
91,468,5,4
786,517,3,3
882,199,3,3
1379,199,3,3
121,405,2,2
941,903,4,3
1204,519,4,3
972,392,4,3
985,858,3,3
67,296,4,3
1041,826,4,3
654,501,4,4
1614,384,4,3
490,557,4,4
1311,524,3,4
82,741,3,3
87,42,4,4
860,467,4,4
209,218,5,4
848,728,4,3
1246,667,4,3
1210,745,3,3
1375,329,3,4
543,644,4,3
268,758,4,3
206,27,3,4
1321,757,3,3
1625,38,4,4
1238,572,3,3
1622,939,4,3
534,828,3,3
708,637,2,3
1519,264,4,3
471,867,4,3
1453,869,3,3
535,489,4,4
1644,544,3,3
62,875,4,3
901,727,3,3
1348,295,4,3
1108,271,4,4
423,765,4,3
274,169,4,4
497,942,4,3
721,588,5,3
1091,686,5,3
1335,642,4,3
507,92,3,4
113,289,3,3
516,764,4,3
487,854,4,3
243,900,3,3
861,493,4,4
695,11,3,4
1344,414,4,4
102,692,3,3
855,779,4,3
471,192,4,4
179,745,3,3
1496,283,4,3
1248,690,3,3
194,148,5,3
967,681,3,3
870,462,4,3
615,823,4,3
1468,684,3,3
839,602,4,3
175,627,1,3
681,602,4,3
482,122,4,4
599,822,3,3
1584,827,3,3
400,519,4,3
907,354,4,4
130,277,4,4
639,555,4,3
722,113,4,4
1242,382,3,4
871,84,4,4
510,266,3,4
865,26,3,3
1152,243,4,4
1047,568,3,3
837,275,3,4
804,299,3,4
378,789,4,3
765,676,4,3
1390,704,4,3
503,696,4,3
1678,556,4,3
1176,715,3,3
966,144,4,4
913,703,4,3
999,91,4,4
427,119,4,4
279,489,4,4
915,180,4,4
1036,761,3,3
1129,857,3,3
1195,651,3,3
729,127,4,3
373,921,3,3
619,57,4,4
1573,340,4,3
1032,413,4,4
128,52,4,4
568,602,4,3
22,531,3,4
725,823,4,3
401,54,4,4
922,427,5,3
873,354,4,4
1676,858,3,3
551,301,4,4
567,914,3,3
1287,493,4,4
1449,655,3,3
1401,656,3,3
606,98,4,4
668,159,3,4
1058,248,4,4
89,604,3,3
308,338,4,3
537,118,5,3
1351,219,4,4
546,476,3,4
579,150,4,4
1036,526,3,3
462,92,3,4
1128,526,3,3
1110,275,3,4
1081,696,4,3
1071,205,3,3
750,892,4,3
496,751,4,3
748,271,4,4
343,269,3,4
498,18,4,4
1596,763,4,3
1347,264,4,3
761,306,4,4
133,408,4,4
13,518,4,3
653,458,4,4
1516,196,4,4
1562,92,3,4
524,38,4,4
1076,248,4,4
1441,439,4,4
1311,594,3,3
657,522,4,3
205,126,4,4
21,634,2,3
1211,641,4,3
1264,60,4,4
335,756,3,3
708,742,3,3
428,936,4,3
682,550,4,3
441,843,2,2
631,218,4,4
996,230,4,4
1542,22,3,4
852,827,3,3
1102,385,3,4
999,152,4,3
711,2,4,4
425,470,4,4
1269,12,4,4
115,602,4,3
1009,823,4,3
465,73,4,4
507,194,4,2
11,231,4,4
725,30,4,4
357,537,4,2
4,74,4,4
743,852,3,3
518,828,3,3
799,803,3,3
645,264,4,3
1548,721,4,3
1330,35,3,4
1054,70,3,4
530,616,4,3
789,145,4,4
492,109,3,4
837,22,3,4
600,539,4,4
1069,872,3,3
1654,565,5,3
395,864,4,3
482,64,4,4
1372,815,4,3
1478,83,3,4
1371,829,4,3
750,937,3,3
1356,832,3,3
871,661,4,3
547,575,3,3
205,782,3,2
1049,653,3,2
1455,36,4,4
281,359,4,4
95,711,4,3
880,391,4,4
453,58,4,4
208,885,3,3
1543,139,4,3
371,315,4,3
1200,705,4,3
988,776,3,3
58,703,4,3
922,79,4,4
948,235,4,4
1148,476,3,4
98,893,3,3
1542,108,4,4
196,95,4,4
768,98,4,4
1648,556,4,3
471,489,4,3
125,591,4,3
870,709,4,3
111,193,1,4
318,864,5,3
1507,22,3,4
56,785,4,3
1476,896,3,2
739,563,4,3
1102,762,3,3
19,538,4,3
1048,942,4,3
173,559,4,3
1138,185,4,3
382,403,4,4
1432,31,4,4
1540,643,4,3
518,711,4,3
848,362,3,4
43,145,3,4
1165,536,4,3
1261,231,4,4
919,664,4,3
993,630,3,3
534,74,4,4
28,15,3,3
1032,503,4,3
1677,141,3,4
938,648,3,3
750,10,4,4
1357,101,3,3
1156,702,2,3
1225,20,3,4
663,339,5,3
1585,471,3,4
1571,585,4,3
617,615,4,3
1111,574,4,4
494,849,5,3
323,566,3,3
1018,744,4,3
886,705,4,3
1348,877,4,3
1247,195,3,4
879,446,3,3
1450,26,3,3
1320,603,4,3
1500,447,4,4
818,221,4,4
29,121,4,4
518,739,4,3
1389,94,4,4
51,323,4,4
236,589,3,3
1394,728,4,3
690,263,5,3
755,715,2,3
154,603,4,3
1230,688,5,3
1274,426,4,4
981,343,4,4
1017,603,4,3
215,766,3,3
1585,181,1,3
70,195,3,4
470,836,4,3
833,923,4,3
1628,444,4,4
1305,648,3,3
349,688,5,3
850,803,3,3
667,236,3,4
1588,264,4,3
624,509,3,3
993,545,2,3
1670,129,3,3
773,120,4,4
560,812,4,3
413,94,4,4
268,828,3,3
143,115,4,4
1211,618,3,3
1211,702,2,3
1494,617,3,3
1024,228,3,4
730,781,4,3
814,617,3,3
390,814,3,3
238,77,5,4
1419,89,4,3
992,351,4,3
1495,802,3,3
1280,401,3,4
1657,755,3,3
495,662,4,3
889,910,3,3
1384,888,4,3
268,180,4,4
443,149,3,3
799,468,4,4
883,197,3,4
78,290,3,4
1041,668,4,3
417,87,4,4
1472,420,4,3
243,542,3,3
593,837,3,3
600,166,4,4
1051,923,4,3
1672,923,4,3
1314,629,4,3
367,192,4,4
104,199,3,3
336,332,4,3
1035,201,3,4
617,925,3,3
1179,176,4,4
504,204,3,4
1032,839,3,3
1157,291,3,4
684,634,3,3
52,288,4,4
837,274,4,3
996,238,3,4
1550,828,3,3
1514,122,4,4
443,257,4,3
1407,551,4,3
952,427,5,3
1123,284,4,4
1616,101,3,3
782,698,3,3
76,238,3,4
1568,348,4,4
1398,153,3,3
1148,174,4,4
892,118,5,3
120,292,4,3
1233,461,3,4
859,667,4,3
770,450,4,4
1367,62,3,4
1285,233,4,3
996,461,3,4
256,119,4,4
1389,518,4,3
1608,746,4,3
1429,238,3,4
680,522,4,3
921,277,4,4
72,906,4,3
578,174,4,4
1034,741,3,3
1572,525,3,3
889,501,4,4
777,11,3,4
69,736,3,3
954,621,4,3
1591,634,3,3
92,858,3,3
1549,587,3,3
398,14,4,4
736,499,4,4
234,661,4,3
857,191,4,4
1230,448,3,4
1583,245,3,4
315,115,4,4
126,565,5,3
666,205,3,3
692,56,4,4
85,106,4,4
1330,443,3,4
1458,516,4,3
668,67,4,4
1254,488,3,4
842,838,4,3
844,939,4,3
1672,595,3,3
1374,426,4,4
1342,576,4,3
244,847,3,3
1523,105,3,4
1172,845,3,3
1473,821,4,3
140,824,3,3
172,791,4,3
67,39,4,4
1126,774,2,3
1475,695,3,3
800,380,3,4
1509,687,3,3
1013,590,4,3
1430,693,3,3
751,593,4,3
45,278,4,3
483,399,3,2
1090,754,3,3
209,306,4,4
797,670,4,3
402,642,4,3
1653,297,3,4
1146,665,3,3
1162,255,3,3
477,691,4,3
341,142,4,4
721,370,4,4
77,470,4,4
1467,213,4,3
1303,803,3,3
1041,893,3,3
1347,396,3,4
1461,556,4,3
407,161,3,3
1465,721,4,3
565,339,4,3
761,38,4,4
173,527,4,3
658,340,4,3
1111,894,4,3
1313,436,4,4
890,740,3,3
88,104,3,3
22,91,5,4
1214,839,3,3
792,391,4,4
14,278,4,3
284,243,4,4
277,16,4,4
93,596,4,3
1274,659,4,3
101,72,4,4
945,195,3,4
1186,395,4,4
452,645,4,3
592,128,4,4
497,323,4,4
1305,639,3,3
116,494,4,4
337,544,3,3
405,854,4,3
1526,138,4,3
451,719,3,3
927,264,4,3
69,857,3,3
255,90,4,4
340,852,3,3
1448,146,4,4
1656,585,4,3
503,57,4,4
808,651,3,3
1236,89,4,3
313,259,5,4
965,596,4,3
924,645,4,3
1542,694,4,3
332,142,4,4
993,825,4,3
258,571,3,3
1021,642,4,3
1336,305,3,4
609,685,2,3
1346,409,3,4
1356,705,4,3
76,319,3,4
1187,67,4,4
918,536,4,3
996,256,4,4
849,769,3,3
1254,526,3,3
188,682,4,3
161,825,4,3
364,720,4,3
288,678,3,3
1436,867,4,3
850,351,4,3
444,614,3,3
1516,668,4,3
117,274,4,3
1400,892,4,3
288,398,4,4
458,455,4,4
524,206,2,3
730,888,4,3
758,862,4,3
1526,163,3,4
1322,296,4,3
416,599,4,4
342,647,4,3
1161,44,4,4
63,38,4,4
640,664,4,3
844,51,4,4
991,283,4,3
1272,653,3,2
362,343,4,4
543,656,3,3
1056,151,4,4
1402,251,4,4
139,671,4,3
1259,21,3,3
1,54,4,4
1485,261,4,3
249,748,4,3
1130,89,4,3
423,606,5,3
267,927,4,3
915,73,4,4
736,548,4,3
228,913,5,3
1596,372,4,3
1176,748,4,3
1193,778,3,3
1354,796,4,3
560,558,4,3
1520,938,3,3
615,152,4,3
256,923,4,3
30,666,4,3
1620,780,4,3
1478,689,4,3
1554,642,4,3
945,752,3,3
484,545,4,3
116,498,3,4
367,841,4,3
225,79,4,3
1144,82,3,4
1647,754,3,3
1025,602,4,3
713,156,4,4
113,95,3,4
718,520,3,3
605,229,3,3
231,822,3,3
1575,79,4,4
1627,793,4,3
71,849,5,3
284,583,4,3
372,175,4,4
1472,51,4,4
1561,770,4,3
1664,696,4,3
293,285,4,4
1096,334,4,4
1175,542,3,3
608,77,4,4
946,343,4,4
137,711,5,3
372,767,4,3
580,518,4,3
696,589,3,3
1465,112,4,4
539,171,3,4
278,735,3,3
567,540,4,4
503,829,4,3
999,863,3,3
873,218,4,4
1116,523,4,3
725,342,3,4
517,526,3,3
805,272,4,3
1347,93,3,4
1087,710,4,3
933,708,3,3
615,825,4,3
560,785,4,3
941,741,3,3
1520,363,3,4
1205,860,3,3
693,426,4,4
1632,193,3,4
952,122,4,4
353,46,4,4
549,936,4,3
337,635,3,3
656,75,3,4
1677,312,4,3
588,805,2,3
1680,876,4,3
399,391,4,4
1493,571,3,3
1101,437,4,4
498,66,3,4
903,511,4,3
1122,48,4,4
592,804,4,3
283,299,3,4
358,444,4,4
770,868,3,2
780,420,4,3
1089,245,3,4
1321,570,3,3
1430,268,3,2
685,69,4,4
92,373,4,4
1214,149,3,3
130,503,5,3
1442,561,3,3
535,657,3,3
1665,136,4,3
1030,296,4,3
68,865,2,3
162,739,4,3
704,741,3,3
1462,278,4,3
405,325,3,4
812,434,4,4
41,378,3,4
513,117,4,4
1356,558,4,3
739,843,2,2
475,650,3,3
946,483,3,3
1081,881,3,3
1392,545,4,3
567,792,3,3
562,124,4,4
1143,648,3,3
413,776,3,3
576,470,4,4
917,793,4,3
1616,100,3,4
544,124,4,4
197,410,3,4
917,196,4,4
123,122,4,4
386,847,3,3
995,429,3,4
92,364,3,4
693,669,3,3
1145,205,3,3
423,677,4,3
1575,116,3,4
970,435,3,4
18,596,4,3
1626,726,3,3
729,276,3,4
31,251,4,4
486,736,3,3
720,739,4,3
664,125,3,4
409,359,4,4
46,611,4,3
1377,491,4,4
111,176,4,4
1401,161,3,3
692,176,4,4
8,604,3,3
542,168,3,4
17,82,3,4
1644,803,3,3
1338,46,4,4
1485,89,4,3
1351,567,4,3
1167,500,3,4
688,169,4,4
20,438,4,3
726,890,4,3
1194,629,4,3
383,701,4,3
239,628,5,3
697,418,3,3
1076,307,4,4
679,148,4,3
1473,72,4,4
691,88,4,4
1599,610,4,3
177,420,4,3
318,310,4,4
1266,44,4,4
1406,104,3,3
1153,826,4,3
1348,736,3,3
613,887,4,3
1143,39,4,4
47,9,4,4
752,825,4,3
985,613,4,3
411,846,4,3
880,851,3,3
432,394,4,4
115,258,4,4
434,60,5,4
765,510,3,3
1199,721,4,3
1128,1,4,4
617,219,4,4
1534,374,3,4
105,62,3,4
847,184,4,4
548,739,4,3
880,801,4,3
1597,169,4,4
1651,213,4,3
1012,609,1,3
300,434,4,4
37,858,3,3
1623,263,4,3
921,40,3,3
127,156,4,4
562,858,3,3
576,690,3,3
620,170,4,4
125,122,4,4
691,358,4,4
1530,191,4,4
303,772,4,3
1441,676,4,3
1372,697,4,3
28,364,3,4
1059,620,4,3
981,875,4,3
1320,376,4,4
115,695,3,3
1252,754,3,3
1465,661,4,3
1182,591,4,3
1069,723,3,3
1340,567,4,3
404,244,4,4
780,619,4,3
1372,465,3,4
190,699,3,3
1559,608,4,3
590,935,4,3
213,464,4,3
1314,872,3,3
1073,318,4,4
797,410,3,4
118,387,3,4
215,263,4,3
162,664,4,3
1474,419,4,3
1017,87,4,4
1052,916,3,3
1625,419,4,3
969,270,4,3
143,118,5,3
1609,745,3,3
320,315,4,3
1170,431,3,4
1184,342,3,4
904,640,4,3
1324,238,3,4
924,661,4,3
197,478,3,4
1016,251,3,4
993,734,4,3
726,439,4,4
280,389,4,4
672,275,3,4
776,721,4,3
530,783,4,3
1555,413,4,4
878,588,4,3
1401,361,4,4
1068,456,3,4
78,515,3,3
344,934,4,3
1069,910,3,3
1273,140,3,4
808,621,4,3
148,255,3,3
1123,382,3,4
1021,20,3,4
1409,455,4,4
658,227,3,4
136,656,3,3
1170,618,3,3
1674,12,4,4
1342,173,4,3
434,178,4,4
1044,99,4,4
211,873,3,3
1614,77,4,4
413,789,4,3
322,34,4,4
1058,582,3,3
1650,862,4,3
1577,154,4,4
1056,115,4,4
1395,917,4,3
888,253,4,4
578,16,4,4
763,927,4,3
1575,834,4,3
1321,725,4,3
1350,133,3,4
1176,573,4,3
124,658,4,3
926,499,4,4
1233,137,4,3
224,191,4,4
15,531,3,3
1553,565,5,3
1370,538,4,3
372,230,4,4
1660,400,4,4
556,797,3,3
1600,312,4,3
1422,854,3,3
969,240,4,4
1411,135,3,4
45,417,3,4
1482,83,3,4
1658,574,4,4
1047,281,3,4
1064,307,4,4
648,651,3,3
5,417,4,4
994,841,4,3
504,78,3,4
1357,224,3,3
1373,46,4,4
248,489,4,3
32,843,3,2
650,621,4,3
1067,500,3,4
1666,72,4,4
1251,225,5,3
1461,872,3,3
831,203,3,4
567,203,3,4
1367,712,4,3
1346,258,4,4
274,683,3,3
1104,808,4,3
253,799,4,3
1504,107,3,4
1273,203,3,4
634,383,4,3
425,828,3,3
1646,3,3,3
799,194,3,2
480,462,4,3
842,831,4,3
879,153,3,3
362,878,3,3
1039,232,4,4
1184,233,4,3
1111,521,3,4
277,742,3,3
568,915,3,3
477,671,4,3
1274,40,3,3
1521,141,3,4
1387,861,4,3
1196,329,3,4
613,808,4,3
79,241,3,4
872,863,2,3
1384,293,3,4
21,786,4,3
52,758,4,3
298,439,4,4
1159,428,4,4
944,20,3,4
885,349,3,4
1498,609,2,3
496,570,3,3
1641,69,4,4
319,424,3,4
435,495,5,4
1131,419,4,3
426,936,4,3
1399,70,3,4
654,809,3,3
291,710,4,3
965,709,4,3
1039,338,4,3
424,150,4,4
195,85,3,4
1285,736,3,3
1223,845,3,3
881,588,4,3
216,334,3,4
1415,37,4,4
645,831,4,3
162,43,4,4
1082,77,4,4
1342,249,4,3
133,304,3,4
710,323,4,4
1559,894,4,3
31,359,4,4
841,848,4,3
1413,448,3,4
1035,58,4,4
669,777,4,3
152,593,4,3
221,26,3,3
1132,809,3,3
1172,799,4,3
114,740,3,3
1086,751,4,3
1321,673,4,3
240,82,1,4
628,218,4,4
1426,54,4,4
1170,56,4,4
1387,880,3,3
1242,558,4,3
1483,444,2,4
469,470,4,4
759,487,4,4
358,96,4,3
185,424,3,4
1528,827,3,3
402,801,4,3
824,927,4,3
984,876,4,3
973,38,4,4
270,943,3,3
1569,841,4,3
1166,634,3,3
720,325,3,4
979,335,4,4
1563,632,4,3
1105,51,4,4
164,44,4,4
540,142,4,4
1196,640,4,3
455,861,4,3
1445,643,4,3
1036,196,4,4
613,454,3,2
478,525,3,3
1337,726,3,3
546,58,2,4
972,512,4,3
1665,151,4,4
851,643,4,3
1140,925,3,3
885,351,4,3
1,181,3,3
800,746,4,3
1258,282,4,4
738,733,3,3
45,262,3,4
652,913,4,3
289,244,4,4
1423,142,4,4
1094,273,4,4
1409,608,4,4
732,155,3,3
825,356,4,4
313,436,5,4
29,813,3,3
340,10,4,4
1414,581,4,3
1093,845,3,3
362,524,3,4
444,500,3,4
1381,348,4,4
1484,578,3,3
850,609,2,3
1418,310,4,4
1297,110,3,4
1607,97,4,4
887,199,3,3
541,285,4,4
1602,196,4,4
156,178,2,4
148,224,3,3
1208,269,3,4
262,356,4,4
1295,817,3,3
1648,294,3,4
800,566,3,3
1158,420,4,3
876,895,4,3
503,136,4,3
234,243,4,4
670,83,3,4
1201,303,3,4
753,399,3,2
1159,559,4,3
1448,632,4,3
1172,863,3,3
72,427,5,3
1414,374,3,4
226,544,3,3
914,814,3,3
954,470,4,4
252,930,3,3
1346,360,4,4
1369,680,4,3
1599,609,2,3
127,777,1,3
1366,170,4,4
1452,468,4,4
502,181,1,3
1289,539,4,3
245,169,4,4
1294,935,4,3
1577,18,4,4
43,157,4,4
527,925,3,3
1305,681,3,3
1590,823,4,3
976,690,3,3
744,224,1,3
1406,122,4,4
190,602,4,3
15,263,4,3
1041,326,3,4
1020,271,4,4
1520,604,3,3
93,497,3,4
482,76,4,4
1011,917,4,3
903,499,4,4
1288,727,3,3
1336,916,3,3
1291,66,3,4
1385,603,4,3
917,369,4,3
135,560,3,3
398,442,3,4
20,898,4,3
510,768,3,3
519,864,4,3
338,316,3,4
28,24,4,4
412,333,4,4
327,608,2,3
1621,98,4,4
895,744,4,3
1356,211,3,4
306,345,4,4
336,916,3,3
916,186,3,4
1413,345,4,4
705,670,5,3
1194,697,4,3
891,521,3,4
1552,433,4,4
495,405,2,2
1070,903,4,3
1532,848,4,3
1425,895,4,3
503,275,3,4
912,540,4,4
398,260,4,3
718,581,4,3
247,104,3,3
561,512,4,3
1092,217,3,3
1199,145,3,4
1600,403,4,4
1380,466,3,4
923,820,3,3
1048,472,4,3
760,88,4,4
837,138,4,3
684,81,3,4
1308,21,3,3
1239,610,4,3
1038,78,3,4
94,636,4,3
1652,208,4,4
645,789,4,3
1548,120,4,4
693,497,3,4
1405,525,3,3
201,830,4,3
1092,224,3,3
511,820,3,3
1296,135,3,4
1067,94,4,4
1238,731,3,3
955,178,4,4
1332,518,4,3
254,758,4,3
712,334,3,4
559,118,4,3
1003,847,3,3
237,265,5,4
1592,254,3,4
947,392,4,3
1595,477,4,3
284,710,4,3
1554,694,4,3
246,33,4,4
1311,563,4,3
457,18,4,4
526,837,3,3
1310,855,3,3
957,848,4,3
513,130,4,4
1253,689,4,3
1232,726,3,3
930,239,4,3
124,585,4,3
1099,508,4,4
1031,735,3,3
1011,4,4,4
490,46,4,4
859,346,3,4
1216,120,4,4
104,573,4,3
1416,603,4,3
1512,799,4,3
1530,674,4,3
1384,757,3,3
406,561,3,3
1089,740,3,3
410,135,3,4
757,636,4,3
551,689,4,3
1175,52,4,4
531,937,3,3
768,223,3,4
1515,448,3,4
133,338,4,3
565,548,4,4
654,125,3,4
361,337,4,4
1597,84,4,4
344,821,4,3
810,205,3,3
1594,502,3,4
458,180,4,4
404,906,4,3
230,246,3,3
1311,67,4,4
14,763,4,3
1605,648,3,3
1325,111,4,4
400,468,4,4
350,669,3,3
1212,811,4,3
780,182,4,4
315,244,4,4
1487,477,4,3
536,653,3,2
561,126,4,4
651,85,4,4
1338,771,4,3
806,919,3,3
1528,828,3,3
623,341,4,4
116,196,3,4
451,419,4,3
765,3,3,3
1089,378,3,4
664,21,3,3
401,900,3,3
1427,70,3,4
1104,455,4,4
524,925,3,3
1490,426,4,4
252,671,4,3
1637,345,4,4
959,404,3,4
107,32,3,4
1284,363,3,4
292,571,3,3
1405,202,3,3
420,700,4,3
443,79,4,4
221,274,4,3
428,625,5,3
641,380,3,4
1421,430,4,4
242,485,5,4
490,98,4,4
634,594,3,3
1002,535,4,3
1612,356,4,4
252,793,4,3
1571,367,4,3
1381,526,3,3
680,915,3,3
562,109,3,4
1040,526,3,3
1131,656,3,3
248,665,4,3
972,650,3,3
345,256,4,4
426,833,3,3
1337,419,4,3
310,371,4,3
1456,20,3,4
1298,152,4,3
1318,291,4,4
471,357,5,3
483,286,5,4
63,4,4,4
1066,614,3,3
254,807,4,3
51,828,3,3
120,224,3,3
171,221,4,4
269,805,5,3
183,814,3,3
958,720,4,3
632,617,3,3
1601,592,4,3
270,666,3,3
1565,362,3,4
962,650,3,3
1515,43,4,4
1111,831,4,3
500,170,4,4
44,809,3,3
764,759,4,3
1669,724,2,3
564,224,3,2
708,807,4,3
540,59,4,4
805,671,4,3
1215,809,3,3
25,331,4,4
819,423,4,4
996,26,3,3
988,736,3,3
1549,694,4,3
530,666,3,3
470,562,4,3
1330,349,3,4
332,631,3,3
1428,933,3,3
287,491,4,4
863,518,4,4
1554,105,3,4
361,184,4,4
496,741,5,3
1447,547,4,3
86,809,3,3
637,160,4,4
272,315,4,3
464,865,2,3
1152,853,3,3
1057,395,4,4
1490,145,3,4
847,351,4,3
279,323,4,4
1137,697,4,3
1264,789,4,3
624,545,4,3
1680,498,3,3
175,219,4,4
499,815,4,3
1596,11,3,4
1676,891,4,3
1252,600,4,3
165,256,4,4
685,795,3,3
1561,58,4,4
460,288,4,4
1272,642,4,3
634,792,3,3
567,67,4,4
1519,694,4,3
1639,666,4,3
1091,80,4,4
1116,410,3,4
1181,724,2,3
573,514,4,4
994,848,4,3
959,791,4,3
1508,804,4,3
457,77,4,4
1355,861,4,3
818,674,4,3
1207,839,3,3
151,281,3,4
1011,659,4,3
1143,713,3,3
1184,615,4,4
815,347,4,4
845,747,2,3
551,941,4,3
1614,98,4,4
586,207,3,4
1392,367,4,3
208,318,4,4
969,857,3,3
900,103,4,4
929,531,3,3
478,763,4,3
1114,869,3,3
292,513,4,3
1381,437,4,4
1005,887,4,3
587,422,3,4
1502,119,4,4
724,170,4,4
1198,935,4,3
1312,499,4,4
568,125,5,4
647,196,4,4
402,319,3,4
1132,71,4,4
348,786,4,3
296,448,3,4
1414,500,3,4
1550,15,3,3
1473,539,4,4
578,155,3,3
31,101,3,3
605,836,4,3
1554,299,3,4
478,306,4,4
669,306,4,4
1661,375,4,4
41,123,4,4
723,145,3,4
1601,317,4,4
169,409,4,4
480,119,4,4
491,884,4,3
525,154,4,4
1115,250,4,4
1457,791,4,3
87,56,4,4
1450,73,4,4
1444,700,4,3
506,316,3,4
1390,231,4,4
339,451,3,3
268,854,3,3
897,399,3,2
8,709,4,3
1045,867,4,3
1319,645,4,3
1016,122,4,4
77,441,4,4
1591,382,3,4
1381,13,3,4
257,903,4,3
1148,750,3,3
389,140,3,4
291,97,4,4
1486,534,4,3
124,208,4,4
974,120,4,4
1582,460,3,4
1320,523,4,3
205,396,3,4
1076,262,3,4
36,566,3,3
1620,76,4,4
469,559,4,3
662,558,4,3
364,497,3,4
579,626,2,3
332,900,3,3
540,576,4,3
854,482,3,4
924,467,4,4
1130,297,3,4
505,884,4,3
282,881,4,3
1609,749,4,3
659,415,4,3
1001,517,3,4
22,564,3,3
775,636,4,3
1330,365,3,4
456,618,3,3
572,166,4,4
265,758,4,3
751,217,3,3
591,494,4,4
874,57,4,4
1567,269,3,4
375,394,4,4
192,534,4,3
1050,330,4,3
84,775,4,3
273,130,4,4
1431,850,5,3
1389,868,3,2
1088,408,4,4
1294,146,4,4
478,900,2,3
1541,667,4,3
50,8,5,4
1677,852,3,3
199,839,3,3
1504,309,4,4
589,170,4,4
981,815,4,3
562,269,3,4
488,287,4,3
1093,567,4,3
812,271,4,4
771,628,5,3
526,316,3,4
120,216,4,4
1443,723,3,3
76,18,4,4
819,406,4,4
482,743,4,3
724,320,4,4
385,769,3,3
867,826,4,3
1267,340,4,3
1408,501,4,4
472,404,3,4
1662,560,3,3
1261,893,3,3
1270,796,4,3
93,716,4,3
1037,732,4,3
1673,292,4,3
1420,242,4,3
98,228,3,4
1641,832,3,3
439,867,4,3
476,472,4,3
1160,418,3,3
14,354,4,4
751,258,5,4
1390,229,3,3
