user,item,rating,cosine,jaccard,pearson,pip,mpip
862,433,4,3.0,3.0,3.0,3.0,3.0
423,100,5,4.0,3.0,3.0,4.0,4.0
207,471,3,0.0,3.0,3.0,3.0,3.0
794,286,3,0.0,3.0,3.0,3.0,3.0
312,671,5,4.0,3.0,4.0,4.0,4.0
269,523,5,4.0,4.0,4.0,4.0,4.0
327,1103,4,3.0,3.0,3.0,3.0,3.0
268,761,1,3.0,4.0,3.0,3.0,3.0
846,72,4,4.0,3.0,4.0,4.0,4.0
655,113,3,0.0,4.0,3.0,4.0,3.0
720,319,3,4.0,3.0,4.0,3.0,3.0
128,785,2,0.0,4.0,4.0,4.0,4.0
334,950,3,0.0,3.0,4.0,4.0,4.0
266,285,4,3.0,3.0,1.0,3.0,3.0
881,820,2,3.0,3.0,3.0,3.0,4.0
666,435,4,4.0,3.0,4.0,4.0,4.0
145,672,3,3.0,3.0,3.0,3.0,3.0
276,396,4,3.0,4.0,3.0,4.0,3.0
654,588,4,3.0,4.0,4.0,4.0,3.0
503,182,3,4.0,3.0,4.0,4.0,4.0
577,427,4,3.0,3.0,4.0,4.0,4.0
44,67,3,4.0,3.0,3.0,3.0,4.0
709,402,3,4.0,3.0,4.0,4.0,3.0
7,288,4,4.0,3.0,3.0,3.0,4.0
294,547,3,3.0,3.0,3.0,3.0,3.0
344,764,1,4.0,3.0,4.0,4.0,4.0
332,147,4,3.0,3.0,3.0,4.0,4.0
931,678,3,0.0,3.0,3.0,3.0,3.0
532,895,3,3.0,3.0,3.0,3.0,3.0
910,291,1,0.0,3.0,3.0,3.0,3.0
559,514,4,3.0,4.0,4.0,3.0,4.0
416,807,4,4.0,3.0,4.0,4.0,4.0
705,118,4,4.0,3.0,4.0,4.0,4.0
369,271,5,3.0,3.0,4.0,3.0,3.0
829,198,4,4.0,3.0,3.0,3.0,4.0
97,357,5,0.0,3.0,3.0,4.0,4.0
553,492,3,4.0,4.0,4.0,4.0,4.0
520,898,5,4.0,4.0,4.0,3.0,4.0
116,888,2,4.0,4.0,3.0,4.0,3.0
848,127,3,0.0,3.0,4.0,3.0,4.0
448,1062,5,3.0,2.0,2.0,2.0,4.0
144,66,4,4.0,3.0,3.0,4.0,4.0
374,427,3,0.0,3.0,4.0,4.0,4.0
827,272,4,4.0,4.0,3.0,3.0,3.0
645,435,4,3.0,3.0,4.0,4.0,4.0
296,1142,5,3.0,4.0,3.0,4.0,3.0
18,794,3,4.0,3.0,3.0,3.0,4.0
201,98,4,0.0,3.0,4.0,4.0,4.0
883,1226,3,4.0,4.0,4.0,3.0,4.0
464,332,4,4.0,3.0,3.0,3.0,4.0
872,118,4,0.0,3.0,4.0,4.0,4.0
434,125,5,3.0,3.0,4.0,3.0,3.0
640,1010,3,3.0,3.0,3.0,3.0,4.0
548,460,4,4.0,3.0,4.0,4.0,4.0
157,258,3,3.0,3.0,3.0,3.0,4.0
417,1044,3,0.0,3.0,4.0,3.0,3.0
916,210,4,4.0,3.0,4.0,3.0,3.0
407,729,4,0.0,3.0,4.0,4.0,3.0
454,607,2,4.0,4.0,4.0,4.0,5.0
805,195,3,3.0,3.0,3.0,3.0,4.0
916,978,1,3.0,3.0,3.0,3.0,3.0
19,655,3,4.0,4.0,4.0,3.0,4.0
537,1011,3,3.0,3.0,1.0,3.0,2.0
848,153,5,0.0,3.0,4.0,4.0,4.0
823,374,1,4.0,3.0,3.0,3.0,4.0
310,14,5,4.0,3.0,3.0,3.0,3.0
693,742,3,0.0,3.0,2.0,3.0,4.0
95,378,4,3.0,3.0,3.0,3.0,3.0
246,8,3,4.0,4.0,4.0,4.0,4.0
655,1142,2,0.0,4.0,3.0,3.0,3.0
177,173,4,3.0,4.0,3.0,4.0,4.0
190,282,3,0.0,4.0,3.0,4.0,4.0
194,235,2,4.0,3.0,3.0,4.0,3.0
436,658,5,4.0,3.0,4.0,4.0,4.0
97,192,1,0.0,4.0,3.0,4.0,4.0
727,866,3,3.0,3.0,3.0,4.0,4.0
187,70,4,4.0,3.0,4.0,4.0,4.0
280,162,3,0.0,4.0,4.0,4.0,4.0
592,242,5,4.0,3.0,3.0,3.0,4.0
374,393,4,0.0,4.0,3.0,4.0,4.0
274,288,4,4.0,3.0,4.0,3.0,3.0
707,303,3,3.0,3.0,3.0,4.0,3.0
533,1177,1,0.0,3.0,3.0,2.0,3.0
15,285,4,4.0,4.0,4.0,3.0,4.0
90,479,5,4.0,4.0,3.0,3.0,4.0
378,11,3,5.0,3.0,5.0,4.0,4.0
262,699,5,3.0,4.0,3.0,3.0,3.0
551,196,5,4.0,3.0,3.0,4.0,4.0
343,478,5,4.0,4.0,4.0,4.0,4.0
313,1091,2,4.0,3.0,4.0,4.0,4.0
916,52,5,4.0,4.0,3.0,4.0,4.0
253,237,4,4.0,4.0,4.0,3.0,4.0
161,473,1,3.0,3.0,4.0,4.0,3.0
758,159,3,4.0,3.0,3.0,4.0,4.0
533,148,3,3.0,3.0,3.0,4.0,4.0
767,98,5,4.0,3.0,4.0,4.0,4.0
905,125,3,3.0,3.0,4.0,4.0,4.0
301,142,3,0.0,4.0,4.0,4.0,4.0
804,357,5,4.0,4.0,4.0,4.0,4.0
894,315,4,3.0,3.0,4.0,3.0,3.0
186,385,4,3.0,3.0,4.0,4.0,3.0
207,53,1,3.0,3.0,3.0,3.0,3.0
21,260,2,4.0,3.0,3.0,3.0,4.0
831,1012,4,4.0,4.0,4.0,4.0,3.0
15,748,3,3.0,3.0,3.0,3.0,3.0
815,191,5,0.0,4.0,4.0,4.0,4.0
92,271,2,0.0,3.0,3.0,3.0,3.0
179,362,1,0.0,3.0,3.0,3.0,3.0
363,1168,2,0.0,4.0,4.0,3.0,3.0
795,559,2,3.0,3.0,3.0,3.0,3.0
634,628,4,4.0,3.0,4.0,3.0,4.0
711,232,3,4.0,3.0,4.0,4.0,4.0
62,135,4,4.0,4.0,4.0,4.0,4.0
43,944,2,4.0,3.0,4.0,4.0,4.0
181,930,1,1.0,3.0,1.0,1.0,1.0
773,1555,4,3.0,2.0,3.0,3.0,3.0
88,321,1,3.0,3.0,3.0,3.0,3.0
835,98,5,4.0,3.0,5.0,3.0,4.0
57,1096,3,4.0,3.0,3.0,3.0,4.0
883,127,5,4.0,3.0,4.0,3.0,4.0
621,183,4,4.0,3.0,4.0,4.0,3.0
862,416,3,4.0,4.0,4.0,4.0,3.0
181,1173,1,1.0,3.0,1.0,3.0,1.0
619,257,3,4.0,3.0,4.0,4.0,4.0
354,210,3,0.0,3.0,4.0,4.0,5.0
711,151,4,0.0,3.0,3.0,3.0,3.0
528,178,4,4.0,3.0,4.0,4.0,4.0
896,566,4,3.0,3.0,3.0,3.0,3.0
7,654,5,4.0,3.0,4.0,3.0,4.0
417,195,5,0.0,3.0,4.0,4.0,4.0
346,333,4,3.0,3.0,3.0,3.0,3.0
643,55,4,4.0,3.0,3.0,3.0,3.0
785,183,5,4.0,3.0,4.0,4.0,3.0
223,1291,3,3.0,3.0,3.0,3.0,3.0
871,907,3,4.0,3.0,4.0,4.0,4.0
56,144,5,4.0,3.0,4.0,4.0,4.0
243,1115,3,4.0,4.0,4.0,4.0,4.0
286,171,4,4.0,3.0,2.0,4.0,4.0
221,847,4,4.0,3.0,4.0,4.0,4.0
369,900,4,3.0,4.0,3.0,3.0,3.0
830,633,4,4.0,4.0,4.0,4.0,4.0
942,272,5,0.0,4.0,3.0,3.0,3.0
771,462,3,0.0,4.0,4.0,4.0,3.0
497,258,4,3.0,3.0,4.0,3.0,4.0
815,471,2,0.0,3.0,4.0,4.0,4.0
465,135,3,4.0,4.0,4.0,4.0,4.0
890,604,5,3.0,4.0,4.0,4.0,4.0
15,405,2,4.0,3.0,5.0,3.0,3.0
293,175,2,4.0,3.0,2.0,4.0,4.0
671,219,3,3.0,3.0,4.0,3.0,4.0
590,475,4,4.0,3.0,2.0,3.0,3.0
524,134,5,4.0,4.0,4.0,4.0,4.0
334,50,5,0.0,3.0,4.0,4.0,4.0
870,654,4,4.0,3.0,4.0,3.0,4.0
51,485,1,4.0,4.0,4.0,4.0,4.0
603,419,2,0.0,4.0,4.0,4.0,4.0
397,492,4,4.0,4.0,4.0,4.0,4.0
330,21,5,3.0,3.0,3.0,3.0,4.0
429,658,3,3.0,3.0,3.0,2.0,3.0
276,943,4,3.0,3.0,3.0,2.0,3.0
204,318,5,4.0,4.0,4.0,4.0,4.0
804,1489,3,4.0,3.0,4.0,4.0,4.0
536,209,2,4.0,3.0,4.0,4.0,4.0
82,603,5,4.0,4.0,4.0,4.0,4.0
458,21,2,4.0,3.0,4.0,4.0,4.0
545,546,3,3.0,3.0,4.0,4.0,4.0
671,82,4,3.0,3.0,4.0,3.0,5.0
862,737,4,3.0,3.0,3.0,3.0,3.0
796,485,4,4.0,4.0,4.0,4.0,4.0
347,4,4,4.0,3.0,3.0,4.0,4.0
286,17,4,3.0,3.0,3.0,4.0,4.0
83,407,1,3.0,3.0,3.0,3.0,3.0
676,688,1,4.0,3.0,4.0,3.0,3.0
295,504,4,4.0,3.0,4.0,4.0,4.0
889,533,3,4.0,4.0,4.0,3.0,4.0
802,657,4,0.0,4.0,4.0,4.0,4.0
711,248,5,0.0,3.0,3.0,3.0,4.0
601,121,2,4.0,3.0,4.0,4.0,4.0
418,333,5,3.0,3.0,3.0,3.0,3.0
450,482,5,4.0,3.0,4.0,4.0,4.0
115,96,3,4.0,3.0,4.0,4.0,3.0
716,81,4,4.0,3.0,3.0,4.0,4.0
279,374,1,3.0,3.0,3.0,3.0,3.0
178,427,5,0.0,3.0,4.0,4.0,5.0
305,302,4,4.0,3.0,4.0,3.0,4.0
305,223,4,4.0,3.0,4.0,3.0,4.0
893,771,3,4.0,3.0,3.0,3.0,3.0
18,69,3,0.0,3.0,4.0,4.0,4.0
726,898,2,4.0,4.0,3.0,3.0,3.0
851,307,4,3.0,3.0,4.0,3.0,4.0
90,847,5,3.0,3.0,4.0,3.0,4.0
288,121,2,4.0,3.0,4.0,4.0,4.0
764,95,5,4.0,3.0,3.0,3.0,4.0
346,375,1,3.0,3.0,3.0,3.0,3.0
195,328,4,4.0,3.0,4.0,4.0,3.0
506,294,4,4.0,3.0,4.0,4.0,3.0
480,319,3,3.0,3.0,3.0,3.0,3.0
794,275,4,0.0,4.0,4.0,3.0,4.0
393,692,3,3.0,4.0,3.0,4.0,4.0
64,705,5,2.0,3.0,2.0,2.0,4.0
640,354,4,0.0,4.0,3.0,3.0,3.0
507,691,5,3.0,3.0,3.0,3.0,3.0
5,453,1,3.0,4.0,3.0,3.0,3.0
298,603,5,4.0,4.0,4.0,4.0,4.0
394,118,4,3.0,3.0,2.0,4.0,4.0
642,571,3,4.0,3.0,4.0,4.0,4.0
272,32,4,0.0,3.0,4.0,4.0,3.0
244,660,4,0.0,4.0,3.0,4.0,4.0
363,393,4,0.0,3.0,4.0,4.0,4.0
642,627,3,4.0,3.0,4.0,4.0,2.0
622,725,3,3.0,3.0,3.0,3.0,3.0
262,491,3,3.0,4.0,3.0,3.0,3.0
737,475,4,4.0,3.0,4.0,4.0,4.0
226,7,4,3.0,3.0,3.0,4.0,4.0
178,1157,3,4.0,3.0,3.0,3.0,4.0
877,258,4,3.0,3.0,3.0,3.0,3.0
405,571,5,2.0,3.0,2.0,2.0,2.0
218,173,3,0.0,4.0,4.0,4.0,4.0
458,50,2,4.0,3.0,4.0,4.0,4.0
246,176,4,4.0,4.0,4.0,3.0,3.0
454,66,4,4.0,3.0,4.0,3.0,4.0
486,1589,3,3.0,3.0,3.0,3.0,3.0
553,197,5,4.0,3.0,4.0,4.0,4.0
468,96,5,0.0,3.0,4.0,4.0,3.0
458,685,3,4.0,3.0,4.0,4.0,3.0
521,748,3,0.0,3.0,3.0,3.0,3.0
380,610,2,3.0,3.0,3.0,3.0,3.0
738,179,3,4.0,3.0,4.0,4.0,4.0
216,257,3,3.0,3.0,3.0,3.0,4.0
301,68,4,0.0,3.0,3.0,3.0,4.0
536,228,5,4.0,4.0,4.0,2.0,4.0
253,328,4,4.0,3.0,3.0,3.0,3.0
303,1160,2,3.0,4.0,3.0,3.0,4.0
647,202,4,4.0,3.0,4.0,4.0,4.0
579,582,4,4.0,3.0,3.0,3.0,4.0
11,427,4,4.0,4.0,4.0,3.0,4.0
554,67,3,4.0,3.0,-2.0,3.0,4.0
310,304,5,4.0,3.0,3.0,3.0,3.0
774,62,2,0.0,3.0,3.0,3.0,2.0
244,196,5,0.0,3.0,4.0,4.0,4.0
181,6,1,1.0,3.0,3.0,3.0,1.0
659,739,4,4.0,4.0,4.0,4.0,3.0
405,1338,1,2.0,1.0,2.0,1.0,2.0
533,15,4,4.0,3.0,4.0,4.0,4.0
727,43,3,4.0,3.0,3.0,3.0,3.0
880,127,5,3.0,3.0,3.0,3.0,4.0
659,313,5,3.0,4.0,4.0,3.0,4.0
751,50,5,4.0,3.0,4.0,4.0,4.0
938,275,4,3.0,4.0,4.0,4.0,4.0
472,24,5,0.0,3.0,4.0,4.0,3.0
823,231,3,0.0,3.0,4.0,4.0,3.0
270,226,4,4.0,3.0,4.0,4.0,4.0
194,518,4,3.0,3.0,3.0,4.0,5.0
162,28,4,3.0,3.0,3.0,4.0,4.0
854,713,4,0.0,3.0,3.0,3.0,3.0
279,2,4,3.0,3.0,3.0,3.0,3.0
796,77,5,3.0,3.0,3.0,3.0,3.0
666,663,4,4.0,4.0,4.0,4.0,4.0
845,311,4,3.0,3.0,3.0,3.0,3.0
844,151,4,0.0,3.0,4.0,4.0,3.0
347,386,1,4.0,3.0,3.0,3.0,4.0
889,147,3,4.0,3.0,4.0,3.0,3.0
779,411,3,3.0,3.0,3.0,3.0,3.0
237,180,4,4.0,3.0,4.0,4.0,4.0
435,472,2,2.0,3.0,2.0,3.0,4.0
553,515,5,4.0,3.0,3.0,4.0,4.0
152,204,4,4.0,3.0,3.0,4.0,3.0
276,268,4,4.0,3.0,4.0,3.0,4.0
506,48,2,4.0,3.0,3.0,4.0,4.0
894,260,2,3.0,3.0,4.0,3.0,3.0
601,443,4,4.0,4.0,4.0,4.0,3.0
145,728,2,3.0,3.0,3.0,3.0,3.0
568,478,4,4.0,4.0,4.0,4.0,4.0
758,236,4,3.0,3.0,4.0,3.0,3.0
59,60,5,4.0,4.0,4.0,4.0,4.0
653,631,2,3.0,4.0,4.0,4.0,4.0
64,210,3,4.0,3.0,4.0,4.0,4.0
58,1069,2,4.0,3.0,4.0,4.0,4.0
592,1265,1,4.0,3.0,4.0,3.0,4.0
31,192,4,4.0,4.0,3.0,4.0,4.0
506,710,5,4.0,3.0,3.0,3.0,4.0
244,537,5,4.0,4.0,2.0,3.0,4.0
654,81,2,4.0,4.0,3.0,3.0,4.0
535,709,5,4.0,3.0,4.0,4.0,3.0
471,99,2,3.0,3.0,3.0,3.0,3.0
671,89,5,4.0,3.0,4.0,4.0,3.0
299,753,5,3.0,3.0,3.0,3.0,3.0
867,1,4,4.0,3.0,4.0,3.0,4.0
655,237,3,0.0,3.0,4.0,4.0,4.0
157,1016,5,4.0,3.0,4.0,4.0,4.0
326,282,2,4.0,3.0,4.0,4.0,4.0
686,11,4,4.0,4.0,4.0,4.0,4.0
311,231,4,4.0,3.0,4.0,4.0,4.0
648,203,1,0.0,3.0,4.0,4.0,3.0
648,483,5,0.0,3.0,4.0,4.0,4.0
666,1132,3,3.0,3.0,3.0,3.0,3.0
378,1134,4,4.0,4.0,3.0,3.0,3.0
318,739,5,0.0,3.0,4.0,3.0,4.0
64,10,5,4.0,3.0,4.0,1.0,4.0
347,144,5,4.0,3.0,4.0,4.0,4.0
130,228,4,4.0,3.0,3.0,3.0,3.0
450,205,4,4.0,3.0,4.0,4.0,4.0
933,636,2,3.0,3.0,3.0,3.0,3.0
883,399,5,4.0,3.0,3.0,4.0,3.0
269,1005,4,3.0,4.0,3.0,4.0,4.0
268,47,1,3.0,3.0,3.0,3.0,3.0
826,71,5,3.0,3.0,4.0,4.0,4.0
218,168,4,0.0,3.0,4.0,4.0,4.0
151,174,5,4.0,3.0,3.0,4.0,4.0
829,212,4,4.0,4.0,4.0,4.0,4.0
751,487,5,4.0,4.0,4.0,4.0,4.0
723,286,3,4.0,3.0,4.0,4.0,4.0
720,872,3,4.0,3.0,4.0,4.0,2.0
399,1192,3,0.0,3.0,3.0,3.0,3.0
796,765,3,3.0,3.0,5.0,3.0,4.0
932,836,5,4.0,4.0,4.0,4.0,4.0
829,13,4,4.0,3.0,3.0,3.0,3.0
271,130,1,0.0,3.0,4.0,2.0,4.0
479,108,4,3.0,3.0,-2.0,3.0,3.0
439,273,2,3.0,3.0,3.0,3.0,4.0
393,278,4,3.0,3.0,3.0,3.0,3.0
798,1425,4,3.0,4.0,3.0,3.0,3.0
544,258,3,4.0,3.0,3.0,3.0,4.0
294,109,4,3.0,3.0,3.0,3.0,4.0
268,203,5,3.0,3.0,3.0,3.0,3.0
851,290,4,4.0,3.0,4.0,3.0,4.0
804,1488,3,4.0,3.0,4.0,4.0,4.0
256,732,5,4.0,3.0,-9.0,3.0,4.0
536,98,4,3.0,4.0,3.0,4.0,4.0
671,379,3,0.0,3.0,3.0,3.0,4.0
535,423,5,4.0,3.0,4.0,4.0,4.0
513,181,5,3.0,3.0,3.0,3.0,4.0
399,527,3,3.0,3.0,4.0,4.0,4.0
503,221,5,4.0,3.0,4.0,3.0,4.0
653,232,2,3.0,3.0,4.0,3.0,4.0
430,151,4,0.0,3.0,4.0,4.0,4.0
805,143,3,4.0,3.0,4.0,3.0,4.0
632,527,4,4.0,3.0,4.0,4.0,4.0
177,960,3,3.0,3.0,3.0,3.0,4.0
774,127,4,0.0,3.0,4.0,4.0,4.0
589,313,5,4.0,3.0,4.0,3.0,3.0
642,1049,3,4.0,3.0,4.0,4.0,3.0
779,181,5,4.0,3.0,3.0,3.0,3.0
144,12,4,4.0,3.0,4.0,4.0,4.0
459,1051,3,4.0,4.0,4.0,4.0,4.0
653,205,1,4.0,3.0,4.0,4.0,4.0
561,9,4,3.0,3.0,3.0,3.0,4.0
774,254,1,0.0,4.0,3.0,3.0,4.0
929,185,5,4.0,4.0,4.0,3.0,4.0
158,525,5,4.0,4.0,4.0,4.0,4.0
8,457,1,0.0,3.0,4.0,3.0,4.0
315,127,5,3.0,3.0,3.0,3.0,4.0
505,154,1,3.0,4.0,3.0,3.0,3.0
868,234,4,4.0,4.0,3.0,4.0,3.0
291,772,4,4.0,3.0,4.0,4.0,4.0
501,313,3,4.0,4.0,3.0,3.0,4.0
468,65,3,4.0,3.0,4.0,4.0,4.0
934,216,1,4.0,4.0,3.0,4.0,4.0
37,546,3,3.0,3.0,3.0,3.0,4.0
374,227,4,0.0,3.0,4.0,3.0,3.0
766,132,4,0.0,3.0,4.0,4.0,4.0
64,156,4,4.0,3.0,4.0,4.0,4.0
655,568,3,0.0,3.0,4.0,4.0,5.0
397,479,4,4.0,3.0,4.0,4.0,4.0
210,243,2,4.0,3.0,5.0,3.0,3.0
198,1014,2,3.0,3.0,2.0,4.0,4.0
343,823,3,3.0,3.0,3.0,4.0,4.0
643,23,5,4.0,3.0,5.0,4.0,4.0
144,22,5,4.0,3.0,4.0,4.0,4.0
892,238,4,4.0,3.0,4.0,4.0,4.0
561,582,4,3.0,3.0,4.0,3.0,4.0
892,186,3,4.0,3.0,3.0,4.0,4.0
301,210,4,0.0,3.0,4.0,4.0,4.0
429,55,4,3.0,3.0,3.0,3.0,3.0
89,117,5,4.0,3.0,4.0,3.0,4.0
249,238,5,4.0,3.0,4.0,4.0,4.0
224,333,3,0.0,4.0,4.0,3.0,3.0
738,474,4,4.0,3.0,4.0,4.0,4.0
269,53,1,3.0,3.0,3.0,3.0,3.0
666,175,4,0.0,3.0,3.0,4.0,4.0
77,98,4,0.0,3.0,4.0,4.0,4.0
334,246,4,0.0,3.0,4.0,3.0,4.0
59,198,5,4.0,3.0,3.0,3.0,4.0
327,663,4,4.0,4.0,4.0,4.0,4.0
655,945,2,0.0,4.0,4.0,4.0,3.0
249,69,5,4.0,3.0,4.0,4.0,4.0
58,144,4,4.0,3.0,4.0,4.0,4.0
676,326,2,3.0,3.0,4.0,3.0,4.0
896,139,2,3.0,4.0,3.0,3.0,4.0
535,789,2,4.0,3.0,4.0,4.0,4.0
308,646,5,0.0,3.0,4.0,4.0,4.0
501,1097,5,0.0,4.0,3.0,3.0,4.0
519,325,1,0.0,3.0,4.0,3.0,3.0
416,1336,1,4.0,3.0,4.0,1.0,4.0
130,200,5,3.0,3.0,3.0,3.0,4.0
394,141,3,4.0,3.0,4.0,4.0,4.0
524,107,3,4.0,3.0,4.0,4.0,4.0
456,672,1,3.0,3.0,3.0,3.0,4.0
514,47,4,4.0,3.0,4.0,4.0,4.0
271,707,4,0.0,4.0,4.0,4.0,4.0
673,310,5,3.0,4.0,4.0,3.0,3.0
44,163,4,0.0,3.0,4.0,4.0,4.0
110,22,4,0.0,3.0,4.0,4.0,4.0
201,58,4,0.0,4.0,4.0,3.0,4.0
314,1471,4,4.0,3.0,4.0,4.0,4.0
608,56,5,4.0,3.0,4.0,4.0,4.0
916,66,3,4.0,4.0,4.0,3.0,4.0
868,268,4,4.0,3.0,4.0,3.0,3.0
297,286,5,3.0,3.0,3.0,3.0,4.0
503,223,5,4.0,3.0,4.0,4.0,4.0
709,413,2,4.0,3.0,4.0,3.0,3.0
331,269,5,3.0,4.0,4.0,3.0,4.0
321,132,5,4.0,4.0,4.0,4.0,4.0
840,1639,4,0.0,4.0,3.0,4.0,3.0
301,99,4,0.0,4.0,4.0,4.0,5.0
340,66,5,0.0,4.0,4.0,4.0,4.0
227,221,4,0.0,3.0,4.0,3.0,4.0
933,441,2,3.0,3.0,3.0,3.0,3.0
18,70,4,0.0,4.0,4.0,4.0,4.0
827,245,3,4.0,3.0,4.0,3.0,3.0
458,282,2,4.0,4.0,4.0,4.0,4.0
64,275,4,4.0,4.0,3.0,4.0,4.0
26,591,3,3.0,3.0,4.0,3.0,4.0
406,447,4,4.0,3.0,4.0,4.0,3.0
174,905,3,0.0,3.0,3.0,3.0,4.0
763,224,5,3.0,3.0,4.0,3.0,4.0
435,420,4,3.0,4.0,3.0,3.0,4.0
435,153,3,4.0,3.0,4.0,3.0,4.0
66,257,3,0.0,3.0,3.0,4.0,4.0
246,827,1,3.0,3.0,4.0,4.0,3.0
561,584,3,3.0,4.0,3.0,3.0,5.0
627,144,2,0.0,3.0,4.0,4.0,4.0
781,1500,5,4.0,4.0,4.0,4.0,4.0
279,1034,4,3.0,3.0,3.0,3.0,3.0
437,5,2,3.0,3.0,3.0,3.0,4.0
445,281,1,0.0,3.0,4.0,4.0,4.0
825,1034,4,4.0,3.0,4.0,3.0,4.0
473,10,3,4.0,3.0,1.0,1.0,4.0
847,185,2,0.0,3.0,3.0,3.0,4.0
798,1270,3,3.0,3.0,3.0,3.0,3.0
537,340,4,3.0,3.0,3.0,3.0,3.0
291,1090,2,4.0,3.0,4.0,4.0,4.0
270,707,5,4.0,4.0,4.0,4.0,4.0
859,249,5,4.0,3.0,0.0,4.0,4.0
672,275,5,4.0,4.0,3.0,4.0,4.0
489,321,3,4.0,3.0,2.0,4.0,4.0
42,12,4,4.0,3.0,4.0,4.0,4.0
484,692,5,0.0,3.0,4.0,4.0,4.0
825,116,3,4.0,3.0,4.0,3.0,3.0
308,1006,4,0.0,3.0,3.0,3.0,3.0
885,420,4,3.0,4.0,3.0,3.0,4.0
815,542,4,0.0,3.0,4.0,3.0,3.0
862,127,5,4.0,3.0,4.0,4.0,4.0
548,649,4,4.0,3.0,4.0,3.0,4.0
504,633,3,4.0,4.0,4.0,4.0,5.0
846,504,5,4.0,3.0,4.0,4.0,4.0
504,595,4,3.0,4.0,4.0,3.0,4.0
6,432,4,4.0,3.0,4.0,4.0,4.0
868,946,1,3.0,4.0,3.0,3.0,3.0
485,341,4,5.0,4.0,4.0,4.0,4.0
324,293,4,4.0,3.0,3.0,3.0,3.0
387,183,4,4.0,3.0,4.0,4.0,3.0
265,181,2,4.0,3.0,4.0,3.0,4.0
548,237,4,4.0,3.0,-2.0,3.0,4.0
384,689,4,4.0,4.0,4.0,4.0,3.0
610,489,4,0.0,4.0,4.0,4.0,4.0
798,785,3,4.0,4.0,4.0,4.0,4.0
532,865,2,4.0,4.0,4.0,4.0,4.0
14,7,5,4.0,3.0,3.0,4.0,4.0
886,651,5,3.0,3.0,3.0,4.0,4.0
342,144,5,4.0,3.0,4.0,4.0,4.0
457,769,2,4.0,3.0,4.0,4.0,4.0
844,260,1,0.0,3.0,4.0,4.0,3.0
739,327,5,3.0,3.0,4.0,4.0,3.0
326,679,3,3.0,3.0,3.0,3.0,3.0
128,14,5,0.0,3.0,4.0,4.0,4.0
462,346,1,4.0,4.0,4.0,4.0,3.0
689,295,1,4.0,3.0,4.0,3.0,3.0
7,541,2,4.0,3.0,4.0,4.0,4.0
610,70,4,0.0,4.0,4.0,4.0,4.0
709,540,3,4.0,3.0,4.0,4.0,4.0
276,82,4,3.0,3.0,3.0,3.0,4.0
361,111,3,0.0,3.0,4.0,4.0,3.0
537,224,3,3.0,3.0,3.0,3.0,4.0
846,86,5,4.0,4.0,3.0,4.0,4.0
457,231,4,4.0,3.0,4.0,3.0,4.0
506,29,2,4.0,3.0,3.0,3.0,4.0
655,391,2,0.0,3.0,4.0,4.0,3.0
595,330,4,3.0,3.0,3.0,3.0,3.0
864,163,4,4.0,3.0,4.0,4.0,3.0
871,1176,3,3.0,3.0,4.0,3.0,3.0
655,164,2,0.0,3.0,4.0,3.0,4.0
115,185,5,4.0,4.0,4.0,4.0,3.0
889,338,1,4.0,3.0,4.0,3.0,3.0
715,87,4,3.0,3.0,3.0,3.0,3.0
524,7,2,4.0,3.0,4.0,3.0,4.0
536,404,4,3.0,3.0,4.0,4.0,4.0
372,5,4,4.0,3.0,4.0,4.0,3.0
10,693,4,4.0,3.0,4.0,4.0,4.0
141,121,4,4.0,3.0,4.0,3.0,4.0
389,42,4,4.0,3.0,4.0,3.0,4.0
449,462,5,3.0,3.0,3.0,3.0,4.0
618,746,2,4.0,3.0,4.0,4.0,3.0
699,20,4,0.0,3.0,3.0,3.0,4.0
655,527,3,0.0,3.0,4.0,4.0,4.0
776,442,2,3.0,3.0,3.0,3.0,3.0
62,931,1,3.0,3.0,4.0,4.0,3.0
234,294,3,3.0,3.0,3.0,3.0,3.0
343,614,5,4.0,4.0,4.0,4.0,4.0
435,381,4,5.0,3.0,5.0,4.0,4.0
676,294,4,4.0,3.0,4.0,4.0,3.0
291,1139,3,4.0,3.0,4.0,4.0,4.0
405,98,4,2.0,3.0,2.0,2.0,4.0
393,8,3,4.0,4.0,4.0,4.0,4.0
875,707,4,3.0,4.0,4.0,4.0,4.0
381,79,3,4.0,3.0,3.0,3.0,4.0
871,324,3,3.0,3.0,4.0,3.0,3.0
608,1113,3,3.0,3.0,3.0,3.0,4.0
308,659,3,0.0,4.0,4.0,4.0,4.0
151,160,4,4.0,3.0,3.0,3.0,4.0
588,316,5,4.0,4.0,3.0,4.0,4.0
642,470,4,4.0,3.0,4.0,4.0,4.0
407,238,5,0.0,3.0,4.0,4.0,4.0
932,616,5,4.0,3.0,4.0,4.0,4.0
394,62,4,4.0,3.0,4.0,4.0,4.0
186,977,3,0.0,3.0,3.0,3.0,3.0
416,420,3,4.0,4.0,4.0,4.0,3.0
193,82,2,3.0,3.0,3.0,3.0,3.0
279,170,3,4.0,4.0,4.0,4.0,4.0
378,133,5,3.0,4.0,3.0,3.0,4.0
294,328,4,0.0,3.0,3.0,3.0,3.0
886,178,5,3.0,4.0,3.0,4.0,4.0
758,1023,4,4.0,3.0,4.0,4.0,4.0
3,322,3,0.0,3.0,4.0,4.0,3.0
459,328,3,3.0,3.0,4.0,4.0,3.0
